mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,0,landscape,14,0.18153625494176306,0.2235075068914254,0.1827783125149839,
emotion,mlp,0,landscape,15,0.03318270393825163,0.04800960288096037,0.035919814639091996,
emotion,mlp,0,landscape,19,0.314307835316522,0.32765287574562496,0.3261876461994726,
emotion,mlp,0,landscape,21,0.30623644791855714,0.34499345716589636,0.31198433272132786,
emotion,mlp,0,landscape,22,0.26095115350657055,0.30758552571826087,0.27576684467682383,
emotion,mlp,0,landscape,30,0.306250506090927,0.25042946346176137,0.3145000917811806,
emotion,mlp,0,landscape,50,0.3072786255425899,0.27607929852740054,0.3225927101834947,
emotion,mlp,0,landscape,57,0.23796537937932452,0.2586564347978232,0.2546209366975439,
emotion,mlp,0,landscape,62,0.4062022363648016,0.40473743257375044,0.4140791838068561,
emotion,mlp,0,landscape,63,0.1032572039117509,0.09794315709398586,0.11426196950899391,
emotion,mlp,0,landscape,79,0.2909975655580111,0.3190423422483472,0.29542727686368697,
emotion,mlp,0,landscape,80,0.5393598775914984,0.5755755369661616,0.571188062256846,
emotion,mlp,0,landscape,85,0.24320228310008574,0.2503384385848998,0.27317719587433026,
emotion,mlp,0,landscape,86,0.35553500786899006,0.3835754446203756,0.3647696215961575,
emotion,mlp,0,landscape,98,0.2680955033270999,0.27341048946002716,0.29003048166876627,
emotion,mlp,0,landscape,99,0.377945259429652,0.3925192441540683,0.3948174836503016,
emotion,mlp,0,landscape,105,-0.04728200252619743,-0.082506776137077,-0.048566174960314366,
emotion,mlp,0,landscape,109,0.21224270719553448,0.20056977307469318,0.22543263388172874,
emotion,mlp,0,landscape,110,0.3528073162078463,0.42582932989435474,0.36652586532918036,
emotion,mlp,0,landscape,116,0.17399468313166933,0.17970957302760115,0.1861145035381314,
emotion,mlp,0,landscape,117,0.3239353116201094,0.36464155120791847,0.32757690680222323,
emotion,mlp,0,landscape,126,0.17053064811643637,0.185414997213272,0.18033167731636443,
emotion,mlp,0,landscape,127,0.31204549251259356,0.3201715124999722,0.31637453962796597,
emotion,mlp,0,landscape,136,0.3041594481488263,0.30116341941743774,0.3354572966462575,
emotion,mlp,0,landscape,144,0.30408384541963546,0.29640754237960526,0.31126761021186794,
emotion,mlp,1,art,5,0.12312739767331186,0.21322516939108782,0.12988174058662677,
emotion,mlp,1,art,6,0.4690558849589455,0.5329769883866119,0.47567670644139454,
emotion,mlp,1,art,16,0.3431113659091272,0.29478297509728485,0.35754869202708345,
emotion,mlp,1,art,17,0.14332969008278099,0.13084916106455738,0.15111207423330963,
emotion,mlp,1,art,23,-0.06277581452870656,-0.02723320051709316,-0.05411301691209142,
emotion,mlp,1,art,35,0.0033737925740853028,0.012404876804907003,0.011045753410168299,
emotion,mlp,1,art,39,0.6680624797899322,0.6375774430515507,0.6806932636352405,
emotion,mlp,1,art,44,0.4526318279608718,0.44828313888226984,0.4618348503238465,
emotion,mlp,1,art,51,0.16954871827403004,0.1831794117871107,0.19103342304678603,
emotion,mlp,1,art,64,0.2093966324840586,0.21877179696840318,0.21269442403614547,
emotion,mlp,1,art,69,0.20824804604665204,0.23547907153173764,0.21306707083829357,
emotion,mlp,1,art,81,0.2536370869873761,0.21001915329675194,0.2693653719523908,
emotion,mlp,1,art,92,0.16001908934648337,0.1825688689481606,0.17166772579625889,
emotion,mlp,1,art,100,0.4395789689763057,0.4261323788079053,0.44919615731384915,
emotion,mlp,1,art,101,0.4266893019239986,0.4818719537094074,0.44046918339485935,
emotion,mlp,1,art,106,0.1754812187091944,0.1850568510553108,0.1802676253612371,
emotion,mlp,1,art,111,0.48447446543335565,0.51556459032131,0.5141683906662603,
emotion,mlp,1,art,118,0.3941285139688026,0.3959629197754453,0.4064083612930471,
emotion,mlp,1,art,119,0.33628970343246806,0.36287834391440915,0.35499303453252967,
emotion,mlp,1,art,128,0.23714731233828198,0.28761817265873824,0.26042264514209773,
emotion,mlp,1,art,129,0.10467759457501373,0.08640799123251415,0.111131776304157,
emotion,mlp,1,art,137,0.28582847458279415,0.23147506594401146,0.28888423671177177,
emotion,mlp,1,fashion,5,0.027658228169510104,-0.06295052883362133,0.030082059491867364,
emotion,mlp,1,fashion,6,0.2703337161165296,0.2754645028857901,0.27324986750497504,
emotion,mlp,1,fashion,16,0.1006485196962338,0.12219166880813348,0.11200286974902902,
emotion,mlp,1,fashion,17,0.05759183486964233,0.055372417034313365,0.1012525157322474,
