mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,2,fashion,46,0.0817184044400683,0.1482588584120448,0.14350064861489736,
emotion,mlp,2,fashion,52,0.1331782013698524,0.17529315589593197,0.16544689032844534,
emotion,mlp,2,fashion,58,0.17959065259822823,0.22329217563678236,0.20826091836425564,
emotion,mlp,2,fashion,65,0.13407514778498406,0.1641987833834597,0.1736187097244193,
emotion,mlp,2,fashion,66,0.04834315697221153,0.0590249667015501,0.06275309936729649,
emotion,mlp,2,fashion,74,-0.02585341420344614,0.011110227915727957,-0.0277106988500626,
emotion,mlp,2,fashion,83,0.106826133595954,0.12148719529380707,0.110331757796692,
emotion,mlp,2,fashion,87,0.13761323158279595,0.21664042001526077,0.1978643440967168,
emotion,mlp,2,fashion,93,0.17068906672138753,0.20119090931873018,0.2003565413830586,
emotion,mlp,2,fashion,94,0.15365303509218936,0.241302907464943,0.2071822781237657,
emotion,mlp,2,fashion,102,0.11250542864475606,0.1494137191852274,0.12969716882952975,
emotion,mlp,2,fashion,112,0.07745513127733918,0.07822295223497404,0.0668851724029495,
emotion,mlp,2,fashion,113,0.16803696638574564,0.19738708197034263,0.1936426501756053,
emotion,mlp,2,fashion,120,0.11672256832736953,0.10104891292829787,0.12331421270900038,
emotion,mlp,2,fashion,121,0.1522215129118337,0.1289298226346456,0.1645036936052931,
emotion,mlp,2,fashion,131,0.0704574304230803,0.14188020187130523,0.08058260005199573,
emotion,mlp,2,fashion,138,0.2223644423049295,0.20249840641899472,0.23099152969524162,
emotion,mlp,2,fashion,139,0.07950998490505554,0.0605102708234553,0.0956201075770914,
emotion,mlp,2,landscape,7,-0.11523014519822887,-0.21228785640767767,-0.14112445294572806,
emotion,mlp,2,landscape,8,0.14833016109784053,0.1469877851308838,0.16589059693690647,
emotion,mlp,2,landscape,40,-0.11031692764387746,-0.01375104040417293,-0.12966411902695127,
emotion,mlp,2,landscape,41,0.044205647271723804,0.05782549662987943,0.05124284260939103,
emotion,mlp,2,landscape,45,0.1914288047305368,0.1574183854641362,0.201798918026079,
