fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,30,emotion,ridge,3.584549949389396,0.1621061243190343,0.3503740205625294,0.31806008554878973,0
0,art,30,population,mlp,,-0.16496646565016237,-0.2000865613544099,-0.1832843741516042,0
0,art,30,identity,mlp,,0.37339309253142633,0.336477746775928,0.385699691802705,0
0,art,30,random,mlp,,-0.11550157429482173,-0.14756754796874916,-0.12139992177389299,0
0,art,30,shuffled,mlp,,0.021295809986346538,-0.03679298112893746,0.02387621378160539,0
0,art,30,pca,mlp,,0.2741887162925912,0.24276444134671232,0.2962117608660184,0
0,art,30,emotion,mlp,,-0.08899908769945858,-0.1039006093439484,-0.10039115836904723,0
0,art,30,gt_emotion,ridge,5.978914542561485,0.8927694411154656,0.8952549953832553,0.8957094550090653,0
0,art,50,population,ridge,,0.49479714370919925,0.4833905830178234,0.5183750889914902,0
0,art,50,identity,ridge,26.41067964214334,0.359686628853296,0.5074286130982526,0.4941595557101922,0
0,art,50,random,ridge,3.3069200366545584,0.11774311555997406,0.3842928835177603,0.32057281779934627,0
0,art,50,shuffled,ridge,2.5203251018495525,-0.004818727833227926,0.007942543855896772,-0.018721056106859806,0
0,art,50,pca,ridge,5.283670073328697,0.3014274722300712,0.4161682581977169,0.4347823677260964,0
0,art,50,emotion,ridge,3.516438206806622,0.3805908563144859,0.4811287990058793,0.5087060828788736,0
0,art,50,population,mlp,,0.4183846202161405,0.4089621091364066,0.43918797025115514,0
0,art,50,identity,mlp,,0.14958300164812974,0.21097710864901953,0.1574120109479904,0
0,art,50,random,mlp,,0.284083628899342,0.3125995903019504,0.2959352008660605,0
0,art,50,shuffled,mlp,,-0.1059754122630946,-0.13428685075565866,-0.12987638285776779,0
0,art,50,pca,mlp,,0.21627830737389292,0.2702568896132292,0.24196935674992232,0
0,art,50,emotion,mlp,,0.12164799404034186,0.18541368935123262,0.14010955581722145,0
0,art,50,gt_emotion,ridge,4.887472729597931,0.6273298628898816,0.6037193766095725,0.7133264191741004,0
0,art,57,population,ridge,,0.4651306783433301,0.5106581584154437,0.5381881438116533,0
0,art,57,identity,ridge,26.21145693996831,0.3230258215988353,0.3885810769922119,0.4462269109655614,0
0,art,57,random,ridge,0.6267571293196635,0.006577169677105416,0.07295116548792052,0.11764698917176336,0
0,art,57,shuffled,ridge,0.5612446582057017,0.007493338435148244,0.1449187197557792,0.09871998885009452,0
