fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
1,art,6,random8,ridge,0.0007999020234232641,9.282191989947474e-06,0.07065472846326404,0.09237562319825349,0
1,art,6,shuffled8,ridge,4.520337307787896,-0.013941895702281066,-0.05823904223365731,-0.019912908896174916,0
1,art,16,pca8,ridge,0.025214839973485892,0.0011389767701141453,0.3880331383426799,0.38152781790117607,0
1,art,16,random8,ridge,0.0007998966825508072,2.5216897408942646e-05,0.29774071816292824,0.2898954412349721,0
1,art,16,shuffled8,ridge,4.448708540742345,0.08007266347100199,0.12768674322395762,0.1671788728932124,0
1,art,17,pca8,ridge,0.025215245885863744,0.0013808116315283808,0.31664024003952385,0.36619006901863976,0
1,art,17,random8,ridge,0.0007998967668012615,2.2088268135145475e-05,0.2877699560973251,0.29935926014383524,0
1,art,17,shuffled8,ridge,4.333069195187648,0.026606646567617333,0.1226005085096435,0.08256483260698069,0
1,art,23,pca8,ridge,0.025214334850560276,0.001223869266267274,0.413813403519975,0.4633556240244799,0
1,art,23,random8,ridge,0.000799899139972846,6.230820511625782e-06,0.02327946477937062,0.06011845919606409,0
1,art,23,shuffled8,ridge,4.421259490530924,0.0524907273559094,0.03809366963897011,0.09700676766790926,0
1,art,35,pca8,ridge,0.025210949885264355,0.0003688079538343688,0.1366621301784292,0.13844820775805794,0
1,art,35,random8,ridge,0.0007999036628517465,-1.4187533477031435e-05,-0.21447927753021973,-0.20772158480718575,0
1,art,35,shuffled8,ridge,4.342150528084583,0.026098958991114852,-0.02298550702085709,0.06340559062749737,0
1,art,39,pca8,ridge,0.02521099597455642,0.004084602796498119,0.6639752240132145,0.6530494828576556,0
1,art,39,random8,ridge,0.0007998953624528057,3.2900459414073787e-05,0.31429548221315173,0.29925254213071245,0
1,art,39,shuffled8,ridge,4.425273928938548,0.3358334028395946,0.46247326395665905,0.4496038330525245,0
1,art,44,pca8,ridge,0.02521406718957469,0.0019265248938695634,0.5517189820069336,0.532793450773786,0
