fold,domain,user_id,own_srocc,own_plcc,other_srocc,other_plcc,pop_srocc,pop_plcc
2,landscape,93,0.6521323487832319,0.7015791836489367,0.5192968160780551,0.561889249294322,0.6392939268970309,0.6782718111871062
2,landscape,94,0.618201558088491,0.6326036345792643,0.5645726705556406,0.569679869552804,0.5927685975891145,0.6053659601615161
2,landscape,102,0.6722292734727984,0.6595647146492649,0.5154004163582295,0.5052243589370932,0.665428625445583,0.6485966114695302
2,landscape,112,0.48504121608812006,0.548441842266653,0.36440775453977003,0.44213019407432774,0.4520757951615256,0.49777261279867646
2,landscape,113,0.5638566348543185,0.5522569091147329,0.31327826370882406,0.3110545779534609,0.4495369141286836,0.4543214974716906
2,landscape,120,0.6520989178799372,0.6698783117913936,0.48528780759645657,0.5071589336823793,0.5720139586103505,0.578081003290753
2,landscape,121,0.7826893588796151,0.7509635146159775,0.6827139303822909,0.6746535350228666,0.7699848072954516,0.7345643759016905
2,landscape,131,0.2848256510680505,0.2753027620215178,0.3771138392741917,0.34563832968468045,0.45267107835669806,0.3950620178819839
2,landscape,138,0.7444371791623751,0.7566067889238857,0.6326094535826854,0.635902608469685,0.7377017714023777,0.7415428664940276
2,landscape,139,0.4591187642863376,0.48752495492891396,0.5324308485675799,0.49460367944944716,0.5285130351123365,0.47711385684272
3,art,0,0.32480239511888576,0.39438078122990694,0.16540407816873776,0.23268115283030316,0.32510318449544284,0.3913973023015138
3,art,9,0.5728764947235283,0.5195224713148281,0.5379753144906595,0.495830421872379,0.6116330378890977,0.5432969947400254
3,art,10,0.5580410058931147,0.5033025460375985,0.514475608095053,0.47705219059442827,0.5558956537917822,0.5209342476427026
3,art,11,0.5592095410266088,0.5692848955021795,0.5387536609449832,0.5713533660207728,0.5752784974280785,0.6183542420980611
3,art,24,0.660627363838588,0.6719512570218231,0.4056671885315792,0.4222616793491012,0.6589895678047308,0.6800359397223541
3,art,28,0.4370049170147845,0.44933245213885803,0.46876064109587257,0.49463429795958946,0.560917458057893,0.5724022591315582
3,art,31,0.6206932118276767,0.6608210312152157,0.4499382323888314,0.45599083437911603,0.589559557103625,0.5907751412712989
3,art,32,0.44127595849965046,0.46058521840393096,0.3910195972650832,0.406071744955746,0.4203308744743711,0.42057991024265273
3,art,36,0.4429160011805163,0.4991168880562409,0.38843688599662146,0.4296993488205027,0.457221239303202,0.49256665536878247
3,art,42,0.435905424127746,0.4604124388603879,0.4368211072670725,0.44756113190466423,0.5025691691611328,0.5170624879763215
3,art,47,0.4780353290557236,0.5079623751217596,0.41232522483655565,0.418164430680828,0.4328985221593464,0.490567023777695
3,art,54,0.2565385793998056,0.2969742507273263,0.18504061791959053,0.23740179013303092,0.21100847656875077,0.281890499694306
